source_file,relative_source_path,file_size_bytes,document_title,num_chunks_generated,total_characters,status,chunking_method,warning_or_error
cleaned_corpus\adsk-03f933424c0b413984e7b7651b5d1c0f.md,adsk-03f933424c0b413984e7b7651b5d1c0f.md,5761,Map 3D Toolset In Autodesk AutoCAD | Features,47,5656,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-043c12c546d54b28ae784344ee6eda0b.md,adsk-043c12c546d54b28ae784344ee6eda0b.md,94702,Nutzungsbedingungen | Allgemeine Nutzungsbedingungen | Autodesk,143,92811,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0449dbdb3cb142e0a9d03bb48c7e4aaa.md,adsk-0449dbdb3cb142e0a9d03bb48c7e4aaa.md,3728,Revit Lt Key Features 2022 | Upcoming Advanced Features 2023 | Autodesk,50,3631,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-04863c12aba64ca7949514ed89ab6c8e.md,adsk-04863c12aba64ca7949514ed89ab6c8e.md,6226,Mountain Productions | Customer Stories | Autodesk,27,6113,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-04e740082e1f44b18d266c17253c36a9.md,adsk-04e740082e1f44b18d266c17253c36a9.md,2793,Trial Intake,42,2703,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-055d91e8115048fda9ef8f30c640129e.md,adsk-055d91e8115048fda9ef8f30c640129e.md,1883,Industry And Technology Partners | Autodesk,10,1852,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-057bb26a71dc4173a4afcef8318b8f2b.md,adsk-057bb26a71dc4173a4afcef8318b8f2b.md,3595,Autodesk MotionBuilder Software | Get Prices & Buy Official MotionBuilder 2024,24,3543,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0678c0ac53fc45eaa6876dc07f7de9f8.md,adsk-0678c0ac53fc45eaa6876dc07f7de9f8.md,2641,Trial Intake | Revit LT 2023 | Autodesk,39,2557,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-06c8dae5b2c341a48e55a2e66971d49f.md,adsk-06c8dae5b2c341a48e55a2e66971d49f.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0745a73b8d7146aa880a8fa900bb12e1.md,adsk-0745a73b8d7146aa880a8fa900bb12e1.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0762ca1e0805477797de5fa9c55f6ad7.md,adsk-0762ca1e0805477797de5fa9c55f6ad7.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0796fca8f1964d2899d173a51c3b3e93.md,adsk-0796fca8f1964d2899d173a51c3b3e93.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-07c53cc85b734200a4080cbe048a8f05.md,adsk-07c53cc85b734200a4080cbe048a8f05.md,3216,"Compare Alias Surface, Alias AutoStudio & Alias Concept | Autodesk",20,3138,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-07d6f1fc1cac4a569bf7f7a16210ef78.md,adsk-07d6f1fc1cac4a569bf7f7a16210ef78.md,2623,"Webinar: See What’s New in Civil 3D, InfraWorks, and ReCap Pro 2024",28,2562,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-07df3799f31948b29ad03e5b475353a8.md,adsk-07df3799f31948b29ad03e5b475353a8.md,2620,Trial Intake,40,2534,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-07f228f7ad7140e493eb88d120b45dcb.md,adsk-07f228f7ad7140e493eb88d120b45dcb.md,5987,Civil 3d vs InfraWorks | Compare Civil Engineering Design Software | Autodesk,28,5827,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-07f50b76d3384b5b936f17d862675c22.md,adsk-07f50b76d3384b5b936f17d862675c22.md,3168,Thomas & Hutton | Site Development Drives the Future of Building Design | Autodesk,16,3137,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-083c8ee13aee419395e0650458e2cf2d.md,adsk-083c8ee13aee419395e0650458e2cf2d.md,3175,ShotGrid | Get Prices & Buy ShotGrid (formerly Shotgun) | Autodesk,27,3110,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-08c8abf1b5fb425db2fd3c1aafe0da82.md,adsk-08c8abf1b5fb425db2fd3c1aafe0da82.md,1108,Strategies for Business Growth in the Next Normal,8,1087,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0966028aeb674e83add24a3ba3a4361d.md,adsk-0966028aeb674e83add24a3ba3a4361d.md,340,Sustainability in AEC Archives,7,329,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-098109603cc8491da201d39ad0810830.md,adsk-098109603cc8491da201d39ad0810830.md,89370,Termini d’Uso | Termini Generali | Autodesk,144,88504,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-098e9a351e524634b450862861140de3.md,adsk-098e9a351e524634b450862861140de3.md,354,System requirements for Autodesk Maya,7,343,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-09dd36e7d8ef4d01bcb0cb724af33931.md,adsk-09dd36e7d8ef4d01bcb0cb724af33931.md,4295,Autodesk Promotions | Product Discounts & Coupons,30,4210,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0a3faf7ba70d4d2495a75c638a5c92aa.md,adsk-0a3faf7ba70d4d2495a75c638a5c92aa.md,1985,Trial Intake | Maya 2024 | Autodesk,36,1907,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0a781187306648fba457f459adec8241.md,adsk-0a781187306648fba457f459adec8241.md,372,System requirements for Autodesk Civil 3D 2023,7,361,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0afffd7258ae4aed9bda88ea0eca572f.md,adsk-0afffd7258ae4aed9bda88ea0eca572f.md,304,AEC Archives,7,293,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0b00774b342044008bd2e55f223d31be.md,adsk-0b00774b342044008bd2e55f223d31be.md,380,System requirements for Autodesk PowerInspect 2024,7,369,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0b1e6f641b8d4014a2a3330cfaed53e0.md,adsk-0b1e6f641b8d4014a2a3330cfaed53e0.md,2530,Autodesk Maya Creative Software | Get Prices & Buy Official Maya Creative (Formerly Maya LT),29,2467,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0b95045f5c20494da7c06d2c1d5f0c24.md,adsk-0b95045f5c20494da7c06d2c1d5f0c24.md,4078,Construction Meeting Minutes Software | Autodesk Construction Cloud | Autodesk Construction Cloud,23,4027,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0c1d76a44e254e18aaa182073f43e2c5.md,adsk-0c1d76a44e254e18aaa182073f43e2c5.md,6311,Autodesk Fusion 360 with Netfabb | Get Prices & Buy Official,36,6190,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0c4d98099155433b8837136c6a364913.md,adsk-0c4d98099155433b8837136c6a364913.md,3635,Era of Convergence | Autodesk,19,3570,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0cb9382bc2e844b1afdbfaa0996ecd04.md,adsk-0cb9382bc2e844b1afdbfaa0996ecd04.md,2993,Fusion 360 Team Participant | Fusion 360 | Autodesk,40,2900,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0d261a8e5aa1436d98d19322394bd3b4.md,adsk-0d261a8e5aa1436d98d19322394bd3b4.md,670,Autodesk - Legal Notices Trademarks - Trademarks,9,653,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0d47bcbdbb204628b81190c25a8c7296.md,adsk-0d47bcbdbb204628b81190c25a8c7296.md,366,System requirements for Revit 2023 products,7,355,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0d496478e22243958c9bddd7643d34ad.md,adsk-0d496478e22243958c9bddd7643d34ad.md,8565,Issue Resolution and Clash Avoidance with Autodesk BIM Collaborate,40,8462,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0d4d477ce8a64c2ba4fbcf883e62e94e.md,adsk-0d4d477ce8a64c2ba4fbcf883e62e94e.md,3832,Autodesk Fusion 360 With PowerInspect 2024 | Get Prices & Buy,25,3775,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0d4fb631057e4ace9a531e5f4ed435db.md,adsk-0d4fb631057e4ace9a531e5f4ed435db.md,5376,Buy Autodesk Software | Get Prices & Buy Online | Official Autodesk Store,36,5267,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0d6daa6f32e84f4dbc90d9a3c3693e32.md,adsk-0d6daa6f32e84f4dbc90d9a3c3693e32.md,3859,Advance Steel Key Features 2022 | Upcoming Advanced Features 2023 | Autodesk,58,3744,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0db584fef8584dd1875b9f7430d8eeb8.md,adsk-0db584fef8584dd1875b9f7430d8eeb8.md,4060,Download Free Autodesk Software | Free Trials | Autodesk Official,29,3959,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0df79b85800f451aa8b8692ec8eac7ea.md,adsk-0df79b85800f451aa8b8692ec8eac7ea.md,5413,Autodesk Supplier Information | Prospective Suppliers,18,5338,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0e2237dba05448528cead1c49369bfec.md,adsk-0e2237dba05448528cead1c49369bfec.md,5289,VRED Software | Get Prices & Buy Official VRED 2024 | Autodesk,42,5165,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0e4f3b0169154dc2bcb60f539b7ebcbf.md,adsk-0e4f3b0169154dc2bcb60f539b7ebcbf.md,342,Autodesk Screencast End-of-Life,7,331,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0ea0932a602e446c982e3c5f6e4517a0.md,adsk-0ea0932a602e446c982e3c5f6e4517a0.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0ed32d8dbdfc4a17b269cf489b007f30.md,adsk-0ed32d8dbdfc4a17b269cf489b007f30.md,394,Webinars,8,379,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0f293ee24aec47f18571d702e1a5dec6.md,adsk-0f293ee24aec47f18571d702e1a5dec6.md,3171,EAGLE / Fusion 360 Software | Get Prices & Buy Official | Autodesk,39,3086,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0f69ba145c594ffaa5570624851639d1.md,adsk-0f69ba145c594ffaa5570624851639d1.md,6638,Social Distancing and PPE Help Modular Construction Company Stay Essential,29,6501,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0f7179f7c5eb451da74dd9cdb79bee5a.md,adsk-0f7179f7c5eb451da74dd9cdb79bee5a.md,1454,Stop & Restart Autodesk License Server | Autodesk,14,1412,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0fb2f66ed0854689abc84cff7c73f1f0.md,adsk-0fb2f66ed0854689abc84cff7c73f1f0.md,2861,Vault Roadmap | Overview,27,2800,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-0fdaf7dd46414b89895d4ef7c5798a32.md,adsk-0fdaf7dd46414b89895d4ef7c5798a32.md,4064,Fabrication Key Features 2022 | Upcoming Advanced Features 2023 | Autodesk,50,3959,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1019c1c5aa6c47629a49e8282f28b774.md,adsk-1019c1c5aa6c47629a49e8282f28b774.md,3663,Autodesk Alias Software | Get Prices & Buy Official Alias 2024,32,3599,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1073173b09e245ffb3f7f9827181acfc.md,adsk-1073173b09e245ffb3f7f9827181acfc.md,7466,Autodesk Education | Students and Educators | Getting Started,32,7368,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1084f7219eb9426085ca21dc64a6a216.md,adsk-1084f7219eb9426085ca21dc64a6a216.md,1333,Showcase | Autodesk,12,1307,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-10867d80a7924e388760872578e0f470.md,adsk-10867d80a7924e388760872578e0f470.md,7489,Partner in sustainability: A conversation with Ramboll,28,7387,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-10a591035447413c8fc0df096395ce20.md,adsk-10a591035447413c8fc0df096395ce20.md,8671,Autodesk AutoCAD 2024 | Get Prices & Subscribe To AutoCAD Software,46,8558,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-10aa14769e394f97820ff3cac55f4534.md,adsk-10aa14769e394f97820ff3cac55f4534.md,1939,Trial Intake,36,1861,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-10c4e0feada745f4b7f973738d081ad4.md,adsk-10c4e0feada745f4b7f973738d081ad4.md,7793,"Martz Technologies, Inc.| AutoCAD Electrical Toolset| Autodesk",31,7616,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-10eddc0b3c094d93925ea395f9eb0cb2.md,adsk-10eddc0b3c094d93925ea395f9eb0cb2.md,2413,Buy With Autodesk | Purchase Options | Autodesk,18,2374,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-114bc8a1e592477d989f0f9809f0492c.md,adsk-114bc8a1e592477d989f0f9809f0492c.md,2009,Trial Intake | Vehicle Tracking 2022 | Autodesk,36,1931,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-114ee0d1bcc64993baca417bab4c115f.md,adsk-114ee0d1bcc64993baca417bab4c115f.md,1822,Work With An Autodesk Partner| Autodesk,16,1791,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1190599ac4fc456e870775ce85a6c055.md,adsk-1190599ac4fc456e870775ce85a6c055.md,1606,Autodesk Customer Success Hub,17,1571,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-119b1a841501426887c06f6a305c93d7.md,adsk-119b1a841501426887c06f6a305c93d7.md,4497,Autodesk Inventor Software | Get Prices & Buy Official Inventor 2024,32,4430,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-11cb1979025a498884ba466221ccb90d.md,adsk-11cb1979025a498884ba466221ccb90d.md,385,About Zones and Spaces,8,372,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-11dbe6731d6c4713912c81ccf23e6bd9.md,adsk-11dbe6731d6c4713912c81ccf23e6bd9.md,7318,"Standard, Premium or Enterprise Support | Autodesk Support",38,7271,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-11e77a63b9ba418fa57717168527f8c6.md,adsk-11e77a63b9ba418fa57717168527f8c6.md,1942,Convert Autodesk Trial to Subscription | Individual Installation,11,1911,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-120df3651bf84ad480123c593ec504d7.md,adsk-120df3651bf84ad480123c593ec504d7.md,4949,Stantec Wellington Water,20,4882,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1259237ed80c4e428555c0fa473ef846.md,adsk-1259237ed80c4e428555c0fa473ef846.md,4872,Get Started in the Future of Work,18,4799,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1302a1f02d2d448da81d0092f4afc9fd.md,adsk-1302a1f02d2d448da81d0092f4afc9fd.md,3553,Build a Data Culture with Water Operational Analytics,24,3470,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-130c9df036aa42d6912c4d1f1bc4048e.md,adsk-130c9df036aa42d6912c4d1f1bc4048e.md,14447,Design Studio,145,13994,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-131d654ea6b24ec2a35a7283a9ab8314.md,adsk-131d654ea6b24ec2a35a7283a9ab8314.md,1249,Home,8,1208,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1360d0aebebf4bbf9cc901dcb6c0493f.md,adsk-1360d0aebebf4bbf9cc901dcb6c0493f.md,4049,InfraWorks Key Features 2024 | Autodesk,56,3936,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1372ba28d2de4202879ac6fe982b8abf.md,adsk-1372ba28d2de4202879ac6fe982b8abf.md,7773,"Inventor Features | New Features 2024, 2023 | Autodesk",100,7573,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1377cd7c62ca4049881d30517a0258b8.md,adsk-1377cd7c62ca4049881d30517a0258b8.md,4369,Autodesk Certification: Professionals & Users | Autodesk,24,4268,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-138b7cf7920049dcb9c51e20d0337f02.md,adsk-138b7cf7920049dcb9c51e20d0337f02.md,4198,Industry Collections | Autodesk,31,4097,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-14354e21c44b434ca9d0d30eb118d00c.md,adsk-14354e21c44b434ca9d0d30eb118d00c.md,11601,Info360 Insight Features | 2024 Features | Autodesk,94,11414,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-143f7d0d5e4f40268482c703a7ad5b54.md,adsk-143f7d0d5e4f40268482c703a7ad5b54.md,8533,Trial Intake | Vehicle Tracking 2022 | Autodesk,118,8208,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-14670e961d984cfe940279362954bdd6.md,adsk-14670e961d984cfe940279362954bdd6.md,382,Install Autodesk Products | Individual Installation,7,371,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1496b6b7f45f49aab446ce760d198cea.md,adsk-1496b6b7f45f49aab446ce760d198cea.md,2659,"Press Releases | Autodesk, Inc.",8,2631,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-14d021573fa9498e9c793518dc910856.md,adsk-14d021573fa9498e9c793518dc910856.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-14ef53939fb8449695e9b4e90a27f621.md,adsk-14ef53939fb8449695e9b4e90a27f621.md,2536,Compliance | Autodesk Trust Center,13,2505,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1513e02ade6f46889492bbe4af080358.md,adsk-1513e02ade6f46889492bbe4af080358.md,3258,Autodesk Construction Cloud Mobile | Construction Management App,30,3201,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-153244e3aef54acd9aa992b3598fdccf.md,adsk-153244e3aef54acd9aa992b3598fdccf.md,1612,Download Design Review | DWF Viewer | Autodesk,15,1566,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-154e5b18b00a48fba798967c1790376c.md,adsk-154e5b18b00a48fba798967c1790376c.md,6671,Key features of Flame 2024 & 2023 | Autodesk,102,6468,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-155d3ca673374a039e4157aab2121dcd.md,adsk-155d3ca673374a039e4157aab2121dcd.md,10180,How TDIndustries' technology journey is leading to greater client satisfaction | Autodesk,49,9902,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-15ae51e43e9c46c88475c88c9e1f2dd7.md,adsk-15ae51e43e9c46c88475c88c9e1f2dd7.md,330,People & Culture Archives,7,319,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-15f6d30506e84a0a9a4fd4bad304b1a3.md,adsk-15f6d30506e84a0a9a4fd4bad304b1a3.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-163002f184aa425783c82cb3ba53c493.md,adsk-163002f184aa425783c82cb3ba53c493.md,5979,Import the deployment | Autodesk,18,5893,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-164ee172c97b4c2ea4e601225f923cc8.md,adsk-164ee172c97b4c2ea4e601225f923cc8.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-165b176161244aea8d4a06603d14adff.md,adsk-165b176161244aea8d4a06603d14adff.md,3719,Navisworks Key Features 2022 | Upcoming Advanced Features 2023 | Autodesk,50,3621,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1693f9bfde8345619a21568ba90d0e17.md,adsk-1693f9bfde8345619a21568ba90d0e17.md,8234,Info360 Asset Key Features | New and Existing Features | Autodesk,75,8087,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1696df73c78047fc86f1effe20469bad.md,adsk-1696df73c78047fc86f1effe20469bad.md,1916,Autodesk License Planning | Administrator Installation,14,1881,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-16b6fa9d3db04c3aa5d4aad9295f4026.md,adsk-16b6fa9d3db04c3aa5d4aad9295f4026.md,396,System requirements for Autodesk Fabrication 2022 products,7,385,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-16e43f0270864bf0a0abcc29669165e3.md,adsk-16e43f0270864bf0a0abcc29669165e3.md,1317,Pype | Autodesk Construction Cloud,11,1292,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-16ecbc4f7f3d406296f6bd9518c68030.md,adsk-16ecbc4f7f3d406296f6bd9518c68030.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-173c6d21f18f4ad78ccfd32bb0218993.md,adsk-173c6d21f18f4ad78ccfd32bb0218993.md,3104,Autodesk Fusion Manufacturing Cloud | Autodesk Fusion,19,3051,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1744b233c982411885024ecd26d1cc7d.md,adsk-1744b233c982411885024ecd26d1cc7d.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1752e6f24a70406d9e64d15e3b6ff3dc.md,adsk-1752e6f24a70406d9e64d15e3b6ff3dc.md,94347,Podmínky Používání | Všeobecné Podmínky | Autodesk,149,83872,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-17b991e48a654f8bb1457eac87a313cf.md,adsk-17b991e48a654f8bb1457eac87a313cf.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-17c5a06c2382454cba7f0e546a442bd7.md,adsk-17c5a06c2382454cba7f0e546a442bd7.md,8074,Info360 Asset update: new inspection standards for Australia and improved ArcGIS integration - One Water Blog,25,7995,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-180c1b96ce3c474f87aa61d05767d5f4.md,adsk-180c1b96ce3c474f87aa61d05767d5f4.md,2825,Autodesk Education | Students and Educators | Install Assigned Products,15,2786,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-184c98eb722447a5829ec5a01a340863.md,adsk-184c98eb722447a5829ec5a01a340863.md,5668,Autodesk Fusion 360 | ECAD and MCAD | Software Collaboration Tools,28,5559,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-19696090678a46c4aeee13c626b78358.md,adsk-19696090678a46c4aeee13c626b78358.md,332,Generative design Archives,7,321,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-19780bb5884d4cf5ae8fd09c9468e29f.md,adsk-19780bb5884d4cf5ae8fd09c9468e29f.md,376,System requirements for Autodesk FeatureCAM 2024,7,365,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-19a07702feee4a788f1f09dd95fecd39.md,adsk-19a07702feee4a788f1f09dd95fecd39.md,4773,Modify a deployment from Autodesk Account | Administrator Installation,21,4707,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-19a92e0136b14faa9b1521f6e283a2c3.md,adsk-19a92e0136b14faa9b1521f6e283a2c3.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-19adfae0503c458c96ff560eb3d846d9.md,adsk-19adfae0503c458c96ff560eb3d846d9.md,5757,Uninstall deployed products | Autodesk,16,5668,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-19cf49c94fa4413084c28a1d1d3d000d.md,adsk-19cf49c94fa4413084c28a1d1d3d000d.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1a21ded21d684c32b98370339bbe82fc.md,adsk-1a21ded21d684c32b98370339bbe82fc.md,1691,POV: Points of View | Autodesk Insights,17,1656,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1a266e6ad2314b5cae796eda1a41cf76.md,adsk-1a266e6ad2314b5cae796eda1a41cf76.md,3317,Construction Takeoff | Autodesk Construction Cloud,16,3288,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1abdc3ebd7a34880888ced21223a22f4.md,adsk-1abdc3ebd7a34880888ced21223a22f4.md,2773,Privacy Statement Portuguese,12,2661,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1ad73e420e1b408aa9a2907bae0691f3.md,adsk-1ad73e420e1b408aa9a2907bae0691f3.md,4732,Industry Futures | Autodesk Research,36,4649,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1ae0cfb50ef24831a565c84e3b99f6c6.md,adsk-1ae0cfb50ef24831a565c84e3b99f6c6.md,6175,Autodesk Vault Software | Get Prices & Buy Vault 2024,39,6047,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1b37b64541d142b5ac3e2ac426e8112c.md,adsk-1b37b64541d142b5ac3e2ac426e8112c.md,1605,Reynaers Aluminium | Customer Stories | Autodesk,10,1580,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1bd1a927356b4bfba6b2489a5ac484b4.md,adsk-1bd1a927356b4bfba6b2489a5ac484b4.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1c35886202774b9db572d976954240a4.md,adsk-1c35886202774b9db572d976954240a4.md,1728,FBX SDK,11,1683,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1c45e1341cf643dfb9b3c068618671cf.md,adsk-1c45e1341cf643dfb9b3c068618671cf.md,23968,Terms of Use | Updated Terms of Use | Autodesk,71,20394,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1c5eed08e7d341538b53c667a12c272f.md,adsk-1c5eed08e7d341538b53c667a12c272f.md,2503,Autodesk Forma | Cloud-based Platform for AEC | Autodesk Platform,15,2472,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1c7ce201af9443b69b23b55abec29529.md,adsk-1c7ce201af9443b69b23b55abec29529.md,612,Talk to a sales representative | Contact Us | Autodesk,9,593,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1c82eef9fcff441d8d8764550080da82.md,adsk-1c82eef9fcff441d8d8764550080da82.md,4111,Construction Safety Management Software | Autodesk Construction Cloud,32,4042,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1d06a6f6e80148a4988ac94d82026003.md,adsk-1d06a6f6e80148a4988ac94d82026003.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1d0a3f9c61a644bb87cefb8f84e30160.md,adsk-1d0a3f9c61a644bb87cefb8f84e30160.md,3467,Vehicle Tracking | Swept Path Analysis Software | Autodesk,19,3432,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1d1cb9765d56436d95b3d6b73d8e13e5.md,adsk-1d1cb9765d56436d95b3d6b73d8e13e5.md,384,System requirements for Autodesk Alias 2024 products,7,373,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1da1efbb77c14209b1446a90b0ef4fc9.md,adsk-1da1efbb77c14209b1446a90b0ef4fc9.md,2728,Learning And Training Partners | Autodesk,14,2687,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1da2525e70d94304be2a430dc36ebb4c.md,adsk-1da2525e70d94304be2a430dc36ebb4c.md,786,Customer collaborations | Autodesk Research,12,761,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1dbdfcf0dc4f4a7f8ca2216f51543110.md,adsk-1dbdfcf0dc4f4a7f8ca2216f51543110.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1dd6c91074a54a0786f87360a6d185a2.md,adsk-1dd6c91074a54a0786f87360a6d185a2.md,1560,Jingdezhen Imperial Kiln Museum,10,1543,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-1de5d49eb68b4cada710e0671f8c9866.md,adsk-1de5d49eb68b4cada710e0671f8c9866.md,3938,What is Generative Design | Tools Software | Autodesk,32,3875,indexed,docling_hierarchical_chunker,
